text,label,category
117118 is your secret one time password (OTP) for logging into IRCTC. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Your order #143856 from Amazon has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
See you in 15 minutes at the office cafeteria.,0,chat
Urgent notice from Cyber Cell: Legal case registered under your ID. Call investigation officer 9192108542 within 2 hours to avoid arrest.,1,police_threat
"Work from home daily! Earn ₹2,500 by rating movies and products online. No fee. Contact manager on WhatsApp 9722432835.",1,fake_job
"Work from home daily! Earn ₹8,500 by rating movies and products online. No fee. Contact manager on WhatsApp 9188409749.",1,fake_job
"Work from home daily! Earn ₹2,500 by rating movies and products online. No fee. Contact manager on WhatsApp 9759740643.",1,fake_job
DHL: Package delivery paused due to incomplete home address. Pay ₹10 redelivery fee at http://dhl-reschedule.click,1,delivery
"Work from home daily! Earn ₹2,500 by rating movies and products online. No fee. Contact manager on WhatsApp 9860254268.",1,fake_job
"IRCTC: PNR 842306453 confirmed. Coach S4, Berth 20. Please carry a valid original photo ID during travel.",0,travel
Your order #484533 from Amazon has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
See you in 15 minutes at the office cafeteria.,0,chat
Your order #191679 from Zepto has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Dear consumer, power supply will be cut off tonight at 9:30 PM for non-payment of electricity bill. Call electricity desk 9808646053 immediately.",1,utility
291048 is your verification code for Swiggy account login. Valid for 10 minutes.,0,otp_normal
"Your SBI Account XX8236 is debited by INR 1,250.00 at Myntra. Avl Bal: INR 72,087.00. Report unauthorized: 1800112211.",0,bank_normal
Your order #229789 from Amazon has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"IRCTC: PNR 547733162 confirmed. Coach B1, Berth 57. Please carry a valid original photo ID during travel.",0,travel
"Work from home daily! Earn ₹8,500 by rating movies and products online. No fee. Contact manager on WhatsApp 9733823994.",1,fake_job
"Need cash urgently? Get instant Rs 50,000 in your bank account in 2 minutes without document check. Click http://fast-rupee-loan.click",1,loan
Your order #453351 from Amazon has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
544755 is your secret one time password (OTP) for logging into Zomato. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"IRCTC: PNR 874668907 confirmed. Coach B3, Berth 9. Please carry a valid original photo ID during travel.",0,travel
Can you share the lecture notes from today's session?,0,chat
"IRCTC: PNR 580755340 confirmed. Coach S5, Berth 62. Please carry a valid original photo ID during travel.",0,travel
"Hey, let's catch up this weekend. Are you free on Saturday?",0,chat
"Your SBI Account XX2106 is debited by INR 2,499.00 at Ola. Avl Bal: INR 83,916.00. Report unauthorized: 1800112211.",0,bank_normal
"Paytm: Pending refund of Rs 50,000 failed. Complete OTP verification at http://paytm-refund.pw to credit money.",1,refund
"IRCTC: PNR 559408659 confirmed. Coach B3, Berth 46. Please carry a valid original photo ID during travel.",0,travel
BlueDart: Package delivery paused due to incomplete home address. Pay Rs 49 redelivery fee at http://bluedart-reschedule.xyz,1,delivery
932423 is your secret one time password (OTP) for logging into WhatsApp. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Your ICICI Account XX8135 is debited by INR 150.00 at Amazon. Avl Bal: INR 26,684.00. Report unauthorized: 1800112211.",0,bank_normal
626748 is your secret one time password (OTP) for logging into Zomato. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Hey, let's catch up this weekend. Are you free on Saturday?",0,chat
Urgent notice from CBI Investigation: Legal case registered under your ID. Call investigation officer 9681341371 within 2 hours to avoid arrest.,1,police_threat
"Your Canara Bank Account XX3786 is debited by INR 420.00 at Flipkart. Avl Bal: INR 30,988.00. Report unauthorized: 1800112211.",0,bank_normal
"IRCTC: PNR 582220757 confirmed. Coach S5, Berth 19. Please carry a valid original photo ID during travel.",0,travel
492977 is your secret one time password (OTP) for logging into Myntra. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Congratulations! Your mobile number won 1 Crore in nationwide lucky draw! Call manager at 9182158288 to claim your prize.,1,lottery
"Congratulations! Your mobile number won ₹25,00,000 in nationwide lucky draw! Call manager at 9423609715 to claim your prize.",1,lottery
"Work from home daily! Earn ₹8,500 by rating movies and products online. No fee. Contact manager on WhatsApp 9824961771.",1,fake_job
"IRCTC: PNR 394217275 confirmed. Coach B3, Berth 68. Please carry a valid original photo ID during travel.",0,travel
Your order #745936 from Zepto has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"PhonePe: Pending refund of ₹4,999 failed. Complete OTP verification at http://phonepe-refund.xyz to credit money.",1,refund
"IRCTC: PNR 444860834 confirmed. Coach B3, Berth 14. Please carry a valid original photo ID during travel.",0,travel
Alert from ICICI: Your account 1502 is restricted. Update your KYC before 9 PM tonight at http://icici-pan-link.info.,1,bank_kyc
"IRCTC: PNR 794607355 confirmed. Coach B1, Berth 52. Please carry a valid original photo ID during travel.",0,travel
"Your Canara Bank Account XX8993 is debited by INR 890.00 at Uber. Avl Bal: INR 48,663.00. Report unauthorized: 1800112211.",0,bank_normal
"Your Kotak Account XX2817 is debited by INR 150.00 at Blinkit. Avl Bal: INR 49,411.00. Report unauthorized: 1800112211.",0,bank_normal
"IRCTC: PNR 365909614 confirmed. Coach A1, Berth 19. Please carry a valid original photo ID during travel.",0,travel
Congratulations! Your mobile number won 1 Crore in nationwide lucky draw! Call manager at 9365854526 to claim your prize.,1,lottery
Electricity Department Alert: Urgent notice! Your power supply will be cut off in 2 hours. Call power manager Sharma at 9123456789 to pay overdue bill.,1,utility
"Work from home daily! Earn ₹4,000 by rating movies and products online. No fee. Contact manager on WhatsApp 9203762851.",1,fake_job
FedEx: Package delivery paused due to incomplete home address. Pay Rs 35 redelivery fee at http://fedex-reschedule.pw,1,delivery
Your order #882397 from Ola has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Your ICICI Account XX4740 is debited by INR 890.00 at Myntra. Avl Bal: INR 43,674.00. Report unauthorized: 1800112211.",0,bank_normal
Happy anniversary to you both! Have an amazing celebration.,0,chat
Happy anniversary to you both! Have an amazing celebration.,0,chat
"IRCTC: PNR 116912240 confirmed. Coach B1, Berth 7. Please carry a valid original photo ID during travel.",0,travel
540980 is your secret one time password (OTP) for logging into Zomato. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Your SBI Account XX1731 is debited by INR 420.00 at Flipkart. Avl Bal: INR 6,605.00. Report unauthorized: 1800112211.",0,bank_normal
"Congratulations! Your mobile number won ₹25,00,000 in nationwide lucky draw! Call manager at 9448590788 to claim your prize.",1,lottery
Your order #425800 from Swiggy has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Your order #951112 from Zepto has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Dear consumer, power supply will be cut off tonight at 8:00 PM for non-payment of electricity bill. Call electricity desk 9217105071 immediately.",1,utility
Alert from Kotak: Your account 4654 is restricted. Update your KYC today immediately at http://kotak-netbank-login.me.,1,bank_kyc
Your order #738803 from Zepto has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Your Bank of Baroda Account XX7697 is debited by INR 420.00 at Uber. Avl Bal: INR 69,360.00. Report unauthorized: 1800112211.",0,bank_normal
Congratulations! Your mobile number won 1 Crore in nationwide lucky draw! Call manager at 9429486968 to claim your prize.,1,lottery
Your order #943352 from Zepto has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Your order #869217 from Zomato has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Your Kotak Account XX5615 is debited by INR 2,499.00 at Myntra. Avl Bal: INR 77,302.00. Report unauthorized: 1800112211.",0,bank_normal
851209 is your secret one time password (OTP) for logging into Swiggy. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
642994 is your secret one time password (OTP) for logging into WhatsApp. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Happy anniversary to you both! Have an amazing celebration.,0,chat
"Thanks for the help yesterday, really appreciate it!",0,chat
Your order #996366 from Myntra has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Urgent notice from Telecom Authority: Legal case registered under your ID. Call investigation officer 9815131089 within 2 hours to avoid arrest.,1,police_threat
Earn ₹3000 to ₹8000 daily by simply liking YouTube videos and rating hotels on Google Maps. No experience needed. Join Telegram: t.me/daily_cash_jobs,1,fake_job
"Work from home daily! Earn ₹6,000 by rating movies and products online. No fee. Contact manager on WhatsApp 9167342646.",1,fake_job
Your order #246731 from Ola has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Your Canara Bank Account XX7099 is debited by INR 45.00 at Swiggy. Avl Bal: INR 21,991.00. Report unauthorized: 1800112211.",0,bank_normal
"Google Pay: Pending refund of Rs 15,000 failed. Complete OTP verification at http://googlepay-refund.online to credit money.",1,refund
"Dear consumer, power supply will be cut off tonight at midnight for non-payment of electricity bill. Call electricity desk 9215553905 immediately.",1,utility
Alert from SBI: Your account 2628 is restricted. Update your KYC before 9 PM tonight at http://sbi-netbank-login.me.,1,bank_kyc
"Work from home daily! Earn ₹2,500 by rating movies and products online. No fee. Contact manager on WhatsApp 9245509876.",1,fake_job
786059 is your secret one time password (OTP) for logging into WhatsApp. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"IRCTC: PNR 260642664 confirmed. Coach B2, Berth 22. Please carry a valid original photo ID during travel.",0,travel
"IRCTC: PNR 720556749 confirmed. Coach S5, Berth 12. Please carry a valid original photo ID during travel.",0,travel
Your order #126505 from Uber has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Hey, let's catch up this weekend. Are you free on Saturday?",0,chat
"Dear consumer, power supply will be cut off tonight at midnight for non-payment of electricity bill. Call electricity desk 9901312299 immediately.",1,utility
177994 is your secret one time password (OTP) for logging into Zomato. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Your order #985621 from Ola has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
885216 is your secret one time password (OTP) for logging into Swiggy. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"IRCTC: PNR 485536565 confirmed. Coach S5, Berth 40. Please carry a valid original photo ID during travel.",0,travel
Your order #585514 from Zepto has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"IRCTC: PNR 810260564 confirmed. Coach S4, Berth 17. Please carry a valid original photo ID during travel.",0,travel
Did you check out that new coffee shop down the street?,0,chat
Congratulations! Your mobile number won Tata Harrier SUV in nationwide lucky draw! Call manager at 9826346491 to claim your prize.,1,lottery
Have you booked the movie tickets for tonight?,0,chat
Your order #161032 from Ola has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"IRCTC: PNR 203664054 confirmed. Coach A1, Berth 34. Please carry a valid original photo ID during travel.",0,travel
Your order #721195 from Myntra has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Alert from Axis Bank: Your account 2424 is restricted. Update your KYC or card will be deactivated at http://axisbank-account-reactivate.info.,1,bank_kyc
